timestamp,date,hour,day_of_week,is_weekend,month,direction,traffic_count,daily_total,temperature,humidity,wind_speed,visibility,precipitation,weather_main,hour_sin,hour_cos,is_morning_peak,is_evening_peak,day_of_week_num,weather_severity,visibility_category,temp_category,rolling_avg_3h,traffic_density,congestion_level
2023-01-01 07:00:00,2023-01-01,7,Sunday,1,1,E,402,15541,62.4,95,1.01,10000.0,0.0,Mist,0.9659258262890683,-0.25881904510252063,True,False,6,2.0,Moderate,Moderate,278.6666666666667,0.02586706132166527,Moderate
2023-01-01 07:00:00,2023-01-01,7,Sunday,1,1,W,310,15932,62.4,95,1.01,10000.0,0.0,Mist,0.9659258262890683,-0.25881904510252063,True,False,6,2.0,Moderate,Moderate,210.66666666666666,0.019457695204619634,Moderate
2023-01-01 08:00:00,2023-01-01,8,Sunday,1,1,E,514,15541,63.57,93,5.82,9656.0,0.0,Mist,0.8660254037844388,-0.4999999999999998,True,False,6,2.0,Moderate,Moderate,391.3333333333333,0.03307380477446754,Moderate
2023-01-01 08:00:00,2023-01-01,8,Sunday,1,1,W,456,15932,63.57,93,5.82,9656.0,0.0,Mist,0.8660254037844388,-0.4999999999999998,True,False,6,2.0,Moderate,Moderate,317.3333333333333,0.028621641978408236,Moderate
2023-01-01 09:00:00,2023-01-01,9,Sunday,1,1,E,797,15541,64.35,95,5.82,8047.0,0.0,Mist,0.7071067811865476,-0.7071067811865475,True,False,6,2.0,Moderate,Moderate,571.0,0.0512837011775304,Moderate
2023-01-01 09:00:00,2023-01-01,9,Sunday,1,1,W,711,15932,64.35,95,5.82,8047.0,0.0,Mist,0.7071067811865476,-0.7071067811865475,True,False,6,2.0,Moderate,Moderate,492.3333333333333,0.044627165453176,Moderate
2023-01-01 10:00:00,2023-01-01,10,Sunday,1,1,E,886,15541,65.16,96,4.7,1609.0,0.0,Mist,0.49999999999999994,-0.8660254037844387,False,False,6,2.0,Low,Moderate,732.3333333333334,0.057010488385560776,Moderate
2023-01-01 10:00:00,2023-01-01,10,Sunday,1,1,W,962,15932,65.16,96,4.7,1609.0,0.0,Mist,0.49999999999999994,-0.8660254037844387,False,False,6,2.0,Low,Moderate,709.6666666666666,0.060381621893045447,Moderate
2023-01-01 11:00:00,2023-01-01,11,Sunday,1,1,E,1033,15541,63.84,96,6.93,3219.0,0.0,Mist,0.258819045102521,-0.9659258262890682,False,False,6,2.0,Low,Moderate,905.3333333333334,0.06646933916736375,Moderate
2023-01-01 11:00:00,2023-01-01,11,Sunday,1,1,W,1059,15932,63.84,96,6.93,3219.0,0.0,Mist,0.258819045102521,-0.9659258262890682,False,False,6,2.0,Low,Moderate,910.6666666666666,0.06646999748932965,High
2023-01-01 12:00:00,2023-01-01,12,Sunday,1,1,E,1175,15541,63.27,95,5.82,1207.0,0.0,Mist,1.2246467991473532e-16,-1.0,False,False,6,2.0,Low,Moderate,1031.3333333333333,0.07560646033073805,High
2023-01-01 12:00:00,2023-01-01,12,Sunday,1,1,W,1110,15932,63.27,95,5.82,1207.0,0.0,Mist,1.2246467991473532e-16,-1.0,False,False,6,2.0,Low,Moderate,1043.6666666666667,0.0696711021842832,High
2023-01-01 13:00:00,2023-01-01,13,Sunday,1,1,E,1152,15541,63.19,96,5.75,402.0,0.25,Fog,-0.2588190451025208,-0.9659258262890683,False,False,6,3.0,Very Low,Moderate,1120.0,0.07412650408596616,High
2023-01-01 13:00:00,2023-01-01,13,Sunday,1,1,E,1152,15541,63.19,96,5.75,402.0,0.25,Rain,-0.2588190451025208,-0.9659258262890683,False,False,6,4.0,Very Low,Moderate,1159.6666666666667,0.07412650408596616,High
2023-01-01 13:00:00,2023-01-01,13,Sunday,1,1,W,1201,15932,63.19,96,5.75,402.0,0.25,Fog,-0.2588190451025208,-0.9659258262890683,False,False,6,3.0,Very Low,Moderate,1123.3333333333333,0.07538287722821993,High
2023-01-01 13:00:00,2023-01-01,13,Sunday,1,1,W,1201,15932,63.19,96,5.75,402.0,0.25,Rain,-0.2588190451025208,-0.9659258262890683,False,False,6,4.0,Very Low,Moderate,1170.6666666666667,0.07538287722821993,High
2023-01-01 14:00:00,2023-01-01,14,Sunday,1,1,E,1187,15541,63.19,96,5.82,604.0,0.0,Fog,-0.4999999999999998,-0.8660254037844388,False,False,6,3.0,Very Low,Moderate,1163.6666666666667,0.07637861141496687,High
2023-01-01 14:00:00,2023-01-01,14,Sunday,1,1,W,1206,15932,63.19,96,5.82,604.0,0.0,Fog,-0.4999999999999998,-0.8660254037844388,False,False,6,3.0,Very Low,Moderate,1202.6666666666667,0.07569671102184283,High
2023-01-01 15:00:00,2023-01-01,15,Sunday,1,1,E,1249,15541,63.79,96,3.44,4828.0,0.0,Mist,-0.7071067811865471,-0.7071067811865479,False,False,6,2.0,Low,Moderate,1196.0,0.0803680586834824,High
2023-01-01 15:00:00,2023-01-01,15,Sunday,1,1,W,1242,15932,63.79,96,3.44,4828.0,0.0,Mist,-0.7071067811865471,-0.7071067811865479,False,False,6,2.0,Low,Moderate,1216.3333333333333,0.07795631433592769,High
2023-01-01 16:00:00,2023-01-01,16,Sunday,1,1,E,1046,15541,65.59,96,4.7,805.0,0.0,Fog,-0.8660254037844384,-0.5000000000000004,False,True,6,3.0,Very Low,Moderate,1160.6666666666667,0.0673058361752783,High
2023-01-01 16:00:00,2023-01-01,16,Sunday,1,1,W,1231,15932,65.59,96,4.7,805.0,0.0,Fog,-0.8660254037844384,-0.5000000000000004,False,True,6,3.0,Very Low,Moderate,1226.3333333333333,0.07726587998995732,High
2023-01-01 17:00:00,2023-01-01,17,Sunday,1,1,E,903,15541,68.05,91,4.61,805.0,0.0,Fog,-0.9659258262890683,-0.25881904510252063,False,True,6,3.0,Very Low,Moderate,1066.0,0.05810436908821826,Moderate
2023-01-01 17:00:00,2023-01-01,17,Sunday,1,1,W,1203,15932,68.05,91,4.61,805.0,0.0,Fog,-0.9659258262890683,-0.25881904510252063,False,True,6,3.0,Very Low,Moderate,1225.3333333333333,0.0755084107456691,High
2023-01-01 18:00:00,2023-01-01,18,Sunday,1,1,E,800,15541,71.31,86,0.0,10000.0,0.0,Clouds,-1.0,-1.8369701987210297e-16,False,True,6,1.0,Moderate,Warm,916.3333333333334,0.051476738948587605,Moderate
2023-01-01 18:00:00,2023-01-01,18,Sunday,1,1,W,1069,15932,71.31,86,0.0,10000.0,0.0,Clouds,-1.0,-1.8369701987210297e-16,False,True,6,1.0,Moderate,Warm,1167.6666666666667,0.06709766507657544,High
2023-01-01 19:00:00,2023-01-01,19,Sunday,1,1,E,549,15541,71.02,84,5.82,10000.0,0.0,Clear,-0.9659258262890684,0.2588190451025203,False,True,6,0.0,Moderate,Warm,750.6666666666666,0.03532591210346824,Moderate
2023-01-01 19:00:00,2023-01-01,19,Sunday,1,1,W,673,15932,71.02,84,5.82,10000.0,0.0,Clear,-0.9659258262890684,0.2588190451025203,False,True,6,0.0,Moderate,Warm,981.6666666666666,0.04224202862164198,Moderate
2023-01-01 20:00:00,2023-01-01,20,Sunday,1,1,E,470,15541,70.79,82,6.93,10000.0,0.0,Clear,-0.8660254037844386,0.5,False,False,6,0.0,Moderate,Warm,606.3333333333334,0.03024258413229522,Moderate
2023-01-01 20:00:00,2023-01-01,20,Sunday,1,1,W,501,15932,70.79,82,6.93,10000.0,0.0,Clear,-0.8660254037844386,0.5,False,False,6,0.0,Moderate,Warm,747.6666666666666,0.03144614612101431,Moderate
2023-01-01 21:00:00,2023-01-01,21,Sunday,1,1,E,358,15541,68.9,82,6.93,9656.0,0.0,Haze,-0.7071067811865477,0.7071067811865475,False,False,6,,Moderate,Moderate,459.0,0.023035840679492953,Moderate
2023-01-01 21:00:00,2023-01-01,21,Sunday,1,1,W,460,15932,68.9,82,6.93,9656.0,0.0,Haze,-0.7071067811865477,0.7071067811865475,False,False,6,,Moderate,Moderate,544.6666666666666,0.028872709013306554,Moderate
2023-01-01 22:00:00,2023-01-01,22,Sunday,1,1,E,209,15541,64.9,93,5.82,805.0,0.0,Fog,-0.5000000000000004,0.8660254037844384,False,False,6,3.0,Very Low,Moderate,345.6666666666667,0.013448298050318512,Low
2023-01-01 22:00:00,2023-01-01,22,Sunday,1,1,W,302,15932,64.9,93,5.82,805.0,0.0,Fog,-0.5000000000000004,0.8660254037844384,False,False,6,3.0,Very Low,Moderate,421.0,0.018955561134823,Moderate
2023-01-01 23:00:00,2023-01-01,23,Sunday,1,1,E,129,15541,64.24,93,3.44,805.0,0.0,Fog,-0.2588190451025215,0.9659258262890681,False,False,6,3.0,Very Low,Moderate,232.0,0.008300624155459752,Low
2023-01-01 23:00:00,2023-01-01,23,Sunday,1,1,W,196,15932,64.24,93,3.44,805.0,0.0,Fog,-0.2588190451025215,0.9659258262890681,False,False,6,3.0,Very Low,Moderate,319.3333333333333,0.012302284710017574,Low
2023-01-02 00:00:00,2023-01-02,0,Monday,0,1,E,81,15906,63.57,96,3.44,402.0,0.0,Fog,0.0,1.0,False,False,0,3.0,Very Low,Moderate,139.66666666666666,0.005092417955488495,Low
2023-01-02 00:00:00,2023-01-02,0,Monday,0,1,W,121,16980,63.57,96,3.44,402.0,0.0,Fog,0.0,1.0,False,False,0,3.0,Very Low,Moderate,206.33333333333334,0.00712603062426384,Low
2023-01-02 01:00:00,2023-01-02,1,Monday,0,1,E,49,15906,64.13,95,4.7,402.0,0.0,Fog,0.25881904510252074,0.9659258262890683,False,False,0,3.0,Very Low,Moderate,86.33333333333333,0.0030805985162831637,Low
2023-01-02 01:00:00,2023-01-02,1,Monday,0,1,W,60,16980,64.13,95,4.7,402.0,0.0,Fog,0.25881904510252074,0.9659258262890683,False,False,0,3.0,Very Low,Moderate,125.66666666666667,0.0035335689045936395,Low
2023-01-02 02:00:00,2023-01-02,2,Monday,0,1,E,48,15906,64.17,96,3.44,402.0,0.0,Fog,0.49999999999999994,0.8660254037844387,False,False,0,3.0,Very Low,Moderate,59.333333333333336,0.003017729158807997,Low
2023-01-02 02:00:00,2023-01-02,2,Monday,0,1,W,39,16980,64.17,96,3.44,402.0,0.0,Fog,0.49999999999999994,0.8660254037844387,False,False,0,3.0,Very Low,Moderate,73.33333333333333,0.0022968197879858657,Low
2023-01-02 03:00:00,2023-01-02,3,Monday,0,1,E,58,15906,65.08,96,5.82,201.0,0.0,Fog,0.7071067811865475,0.7071067811865476,False,False,0,3.0,Very Low,Moderate,51.666666666666664,0.003646422733559663,Low
2023-01-02 03:00:00,2023-01-02,3,Monday,0,1,W,32,16980,65.08,96,5.82,201.0,0.0,Fog,0.7071067811865475,0.7071067811865476,False,False,0,3.0,Very Low,Moderate,43.666666666666664,0.001884570082449941,Low
2023-01-02 04:00:00,2023-01-02,4,Monday,0,1,E,106,15906,65.14,95,3.44,201.0,0.0,Fog,0.8660254037844386,0.5000000000000001,False,False,0,3.0,Very Low,Moderate,70.66666666666667,0.00666415189236766,Low
2023-01-02 04:00:00,2023-01-02,4,Monday,0,1,W,59,16980,65.14,95,3.44,201.0,0.0,Fog,0.8660254037844386,0.5000000000000001,False,False,0,3.0,Very Low,Moderate,43.333333333333336,0.003474676089517079,Low
2023-01-02 05:00:00,2023-01-02,5,Monday,0,1,E,261,15906,65.46,96,4.7,402.0,0.0,Fog,0.9659258262890683,0.25881904510252074,False,False,0,3.0,Very Low,Moderate,141.66666666666666,0.016408902301018484,Low
2023-01-02 05:00:00,2023-01-02,5,Monday,0,1,W,139,16980,65.46,96,4.7,402.0,0.0,Fog,0.9659258262890683,0.25881904510252074,False,False,0,3.0,Very Low,Moderate,76.66666666666667,0.008186101295641932,Low
2023-01-02 06:00:00,2023-01-02,6,Monday,0,1,E,666,15906,65.71,96,4.7,402.0,0.0,Fog,1.0,6.123233995736766e-17,True,False,0,3.0,Very Low,Moderate,344.3333333333333,0.041870992078460956,Moderate
2023-01-02 06:00:00,2023-01-02,6,Monday,0,1,W,300,16980,65.71,96,4.7,402.0,0.0,Fog,1.0,6.123233995736766e-17,True,False,0,3.0,Very Low,Moderate,166.0,0.0176678445229682,Moderate
2023-01-02 07:00:00,2023-01-02,7,Monday,0,1,E,987,15906,66.78,96,5.82,604.0,0.0,Fog,0.9659258262890683,-0.25881904510252063,True,False,0,3.0,Very Low,Moderate,638.0,0.062052055827989436,Moderate
2023-01-02 07:00:00,2023-01-02,7,Monday,0,1,W,587,16980,66.78,96,5.82,604.0,0.0,Fog,0.9659258262890683,-0.25881904510252063,True,False,0,3.0,Very Low,Moderate,342.0,0.03457008244994111,Moderate
2023-01-02 08:00:00,2023-01-02,8,Monday,0,1,E,1035,15906,67.15,96,4.7,604.0,0.0,Fog,0.8660254037844388,-0.4999999999999998,True,False,0,3.0,Very Low,Moderate,896.0,0.06506978498679744,High
2023-01-02 08:00:00,2023-01-02,8,Monday,0,1,W,733,16980,67.15,96,4.7,604.0,0.0,Fog,0.8660254037844388,-0.4999999999999998,True,False,0,3.0,Very Low,Moderate,540.0,0.04316843345111896,Moderate
2023-01-02 09:00:00,2023-01-02,9,Monday,0,1,E,1155,15906,67.14,96,8.05,604.0,0.0,Fog,0.7071067811865476,-0.7071067811865475,True,False,0,3.0,Very Low,Moderate,1059.0,0.07261410788381743,High
2023-01-02 09:00:00,2023-01-02,9,Monday,0,1,W,900,16980,67.14,96,8.05,604.0,0.0,Fog,0.7071067811865476,-0.7071067811865475,True,False,0,3.0,Very Low,Moderate,740.0,0.053003533568904596,Moderate
2023-01-02 10:00:00,2023-01-02,10,Monday,0,1,E,1196,15906,68.07,96,9.22,604.0,0.0,Fog,0.49999999999999994,-0.8660254037844387,False,False,0,3.0,Very Low,Moderate,1128.6666666666667,0.07519175154029926,High
2023-01-02 10:00:00,2023-01-02,10,Monday,0,1,W,1200,16980,68.07,96,9.22,604.0,0.0,Fog,0.49999999999999994,-0.8660254037844387,False,False,0,3.0,Very Low,Moderate,944.3333333333334,0.0706713780918728,High
2023-01-02 11:00:00,2023-01-02,11,Monday,0,1,E,1261,15906,67.55,97,10.36,604.0,0.0,Fog,0.258819045102521,-0.9659258262890682,False,False,0,3.0,Very Low,Moderate,1204.0,0.07927825977618509,High
2023-01-02 11:00:00,2023-01-02,11,Monday,0,1,W,1236,16980,67.55,97,10.36,604.0,0.0,Fog,0.258819045102521,-0.9659258262890682,False,False,0,3.0,Very Low,Moderate,1112.0,0.07279151943462897,High
2023-01-02 12:00:00,2023-01-02,12,Monday,0,1,E,1234,15906,68.07,95,8.05,402.0,0.0,Fog,1.2246467991473532e-16,-1.0,False,False,0,3.0,Very Low,Moderate,1230.3333333333333,0.0775807871243556,High
2023-01-02 12:00:00,2023-01-02,12,Monday,0,1,W,1266,16980,68.07,95,8.05,402.0,0.0,Fog,1.2246467991473532e-16,-1.0,False,False,0,3.0,Very Low,Moderate,1234.0,0.07455830388692579,High
2023-01-02 13:00:00,2023-01-02,13,Monday,0,1,E,1345,15906,67.96,96,8.05,402.0,0.0,Fog,-0.2588190451025208,-0.9659258262890683,False,False,0,3.0,Very Low,Moderate,1280.0,0.08455928580409908,High
2023-01-02 13:00:00,2023-01-02,13,Monday,0,1,W,1386,16980,67.96,96,8.05,402.0,0.0,Fog,-0.2588190451025208,-0.9659258262890683,False,False,0,3.0,Very Low,Moderate,1296.0,0.08162544169611308,High
2023-01-02 14:00:00,2023-01-02,14,Monday,0,1,E,1262,15906,67.42,97,10.36,402.0,0.25,Fog,-0.4999999999999998,-0.8660254037844388,False,False,0,3.0,Very Low,Moderate,1280.3333333333333,0.07934112913366026,High
2023-01-02 14:00:00,2023-01-02,14,Monday,0,1,E,1262,15906,67.42,97,10.36,402.0,0.25,Rain,-0.4999999999999998,-0.8660254037844388,False,False,0,4.0,Very Low,Moderate,1289.6666666666667,0.07934112913366026,High
2023-01-02 14:00:00,2023-01-02,14,Monday,0,1,W,1415,16980,67.42,97,10.36,402.0,0.25,Fog,-0.4999999999999998,-0.8660254037844388,False,False,0,3.0,Very Low,Moderate,1355.6666666666667,0.08333333333333333,High
2023-01-02 14:00:00,2023-01-02,14,Monday,0,1,W,1415,16980,67.42,97,10.36,402.0,0.25,Rain,-0.4999999999999998,-0.8660254037844388,False,False,0,4.0,Very Low,Moderate,1405.3333333333333,0.08333333333333333,High
2023-01-02 15:00:00,2023-01-02,15,Monday,0,1,E,1242,15906,67.96,97,11.5,402.0,0.0,Fog,-0.7071067811865471,-0.7071067811865479,False,False,0,3.0,Very Low,Moderate,1255.3333333333333,0.07808374198415692,High
2023-01-02 15:00:00,2023-01-02,15,Monday,0,1,W,1430,16980,67.96,97,11.5,402.0,0.0,Fog,-0.7071067811865471,-0.7071067811865479,False,False,0,3.0,Very Low,Moderate,1420.0,0.08421672555948174,Severe
2023-01-02 16:00:00,2023-01-02,16,Monday,0,1,E,1051,15906,67.96,96,13.87,402.0,0.0,Fog,-0.8660254037844384,-0.5000000000000004,False,True,0,3.0,Very Low,Moderate,1185.0,0.0660756947064001,High
2023-01-02 16:00:00,2023-01-02,16,Monday,0,1,W,1442,16980,67.96,96,13.87,402.0,0.0,Fog,-0.8660254037844384,-0.5000000000000004,False,True,0,3.0,Very Low,Moderate,1429.0,0.08492343934040048,Severe
2023-01-02 17:00:00,2023-01-02,17,Monday,0,1,E,822,15906,69.4,95,12.75,805.0,0.0,Fog,-0.9659258262890683,-0.25881904510252063,False,True,0,3.0,Very Low,Moderate,1038.3333333333333,0.05167861184458695,Moderate
2023-01-02 17:00:00,2023-01-02,17,Monday,0,1,W,1459,16980,69.4,95,12.75,805.0,0.0,Fog,-0.9659258262890683,-0.25881904510252063,False,True,0,3.0,Very Low,Moderate,1443.6666666666667,0.085924617196702,Severe
2023-01-02 18:00:00,2023-01-02,18,Monday,0,1,E,609,15906,69.08,94,9.17,4828.0,0.0,Clouds,-1.0,-1.8369701987210297e-16,False,True,0,1.0,Low,Moderate,827.3333333333334,0.03828743870237646,Moderate
2023-01-02 18:00:00,2023-01-02,18,Monday,0,1,W,966,16980,69.08,94,9.17,4828.0,0.0,Clouds,-1.0,-1.8369701987210297e-16,False,True,0,1.0,Low,Moderate,1289.0,0.0568904593639576,Moderate
2023-01-02 19:00:00,2023-01-02,19,Monday,0,1,E,478,15906,68.43,95,8.05,6437.0,0.0,Mist,-0.9659258262890684,0.2588190451025203,False,True,0,2.0,Moderate,Moderate,636.3333333333334,0.030051552873129637,Moderate
2023-01-02 19:00:00,2023-01-02,19,Monday,0,1,W,697,16980,68.43,95,8.05,6437.0,0.0,Mist,-0.9659258262890684,0.2588190451025203,False,True,0,2.0,Moderate,Moderate,1040.6666666666667,0.04104829210836278,Moderate
2023-01-02 20:00:00,2023-01-02,20,Monday,0,1,E,400,15906,69.15,93,14.99,4023.0,0.0,Mist,-0.8660254037844386,0.5,False,False,0,2.0,Low,Moderate,495.6666666666667,0.02514774299006664,Moderate
2023-01-02 20:00:00,2023-01-02,20,Monday,0,1,W,572,16980,69.15,93,14.99,4023.0,0.0,Mist,-0.8660254037844386,0.5,False,False,0,2.0,Low,Moderate,745.0,0.0336866902237927,Moderate
2023-01-02 21:00:00,2023-01-02,21,Monday,0,1,E,306,15906,68.76,92,14.99,805.0,0.0,Fog,-0.7071067811865477,0.7071067811865475,False,False,0,3.0,Very Low,Moderate,394.6666666666667,0.01923802338740098,Moderate
2023-01-02 21:00:00,2023-01-02,21,Monday,0,1,W,456,16980,68.76,92,14.99,805.0,0.0,Fog,-0.7071067811865477,0.7071067811865475,False,False,0,3.0,Very Low,Moderate,575.0,0.02685512367491166,Moderate
2023-01-02 22:00:00,2023-01-02,22,Monday,0,1,E,156,15906,68.47,91,12.75,402.0,0.0,Fog,-0.5000000000000004,0.8660254037844384,False,False,0,3.0,Very Low,Moderate,287.3333333333333,0.00980761976612599,Low
2023-01-02 22:00:00,2023-01-02,22,Monday,0,1,W,294,16980,68.47,91,12.75,402.0,0.0,Fog,-0.5000000000000004,0.8660254037844384,False,False,0,3.0,Very Low,Moderate,440.6666666666667,0.017314487632508833,Low
2023-01-02 23:00:00,2023-01-02,23,Monday,0,1,E,98,15906,68.11,93,11.5,3219.0,0.0,Mist,-0.2588190451025215,0.9659258262890681,False,False,0,2.0,Low,Moderate,186.66666666666666,0.0061611970325663274,Low
2023-01-02 23:00:00,2023-01-02,23,Monday,0,1,W,191,16980,68.11,93,11.5,3219.0,0.0,Mist,-0.2588190451025215,0.9659258262890681,False,False,0,2.0,Low,Moderate,313.6666666666667,0.011248527679623086,Low
2023-01-03 00:00:00,2023-01-03,0,Tuesday,0,1,E,62,17829,68.23,94,12.75,805.0,0.0,Fog,0.0,1.0,False,False,1,3.0,Very Low,Moderate,105.33333333333333,0.0034774805092826293,Low
2023-01-03 00:00:00,2023-01-03,0,Tuesday,0,1,W,114,18210,68.23,94,12.75,805.0,0.0,Fog,0.0,1.0,False,False,1,3.0,Very Low,Moderate,199.66666666666666,0.006260296540362438,Low
2023-01-03 01:00:00,2023-01-03,1,Tuesday,0,1,E,51,17829,67.89,96,12.75,805.0,0.0,Fog,0.25881904510252074,0.9659258262890683,False,False,1,3.0,Very Low,Moderate,70.33333333333333,0.0028605081608615176,Low
2023-01-03 01:00:00,2023-01-03,1,Tuesday,0,1,W,60,18210,67.89,96,12.75,805.0,0.0,Fog,0.25881904510252074,0.9659258262890683,False,False,1,3.0,Very Low,Moderate,121.66666666666667,0.0032948929159802307,Low
2023-01-03 02:00:00,2023-01-03,2,Tuesday,0,1,E,50,17829,68.25,95,12.75,805.0,0.0,Fog,0.49999999999999994,0.8660254037844387,False,False,1,3.0,Very Low,Moderate,54.333333333333336,0.002804419765550508,Low
2023-01-03 02:00:00,2023-01-03,2,Tuesday,0,1,W,49,18210,68.25,95,12.75,805.0,0.0,Fog,0.49999999999999994,0.8660254037844387,False,False,1,3.0,Very Low,Moderate,74.33333333333333,0.0026908292147171885,Low
2023-01-03 03:00:00,2023-01-03,3,Tuesday,0,1,E,70,17829,67.15,96,11.5,604.0,0.0,Fog,0.7071067811865475,0.7071067811865476,False,False,1,3.0,Very Low,Moderate,57.0,0.0039261876717707105,Low
2023-01-03 03:00:00,2023-01-03,3,Tuesday,0,1,W,45,18210,67.15,96,11.5,604.0,0.0,Fog,0.7071067811865475,0.7071067811865476,False,False,1,3.0,Very Low,Moderate,51.333333333333336,0.002471169686985173,Low
2023-01-03 04:00:00,2023-01-03,4,Tuesday,0,1,E,152,17829,66.42,96,10.36,805.0,0.0,Fog,0.8660254037844386,0.5000000000000001,False,False,1,3.0,Very Low,Moderate,90.66666666666667,0.008525436087273543,Low
2023-01-03 04:00:00,2023-01-03,4,Tuesday,0,1,W,73,18210,66.42,96,10.36,805.0,0.0,Fog,0.8660254037844386,0.5000000000000001,False,False,1,3.0,Very Low,Moderate,55.666666666666664,0.004008786381109281,Low
2023-01-03 05:00:00,2023-01-03,5,Tuesday,0,1,E,391,17829,66.74,96,11.5,1006.0,0.0,Mist,0.9659258262890683,0.25881904510252074,False,False,1,2.0,Low,Moderate,204.33333333333334,0.02193056256660497,Moderate
2023-01-03 05:00:00,2023-01-03,5,Tuesday,0,1,W,227,18210,66.74,96,11.5,1006.0,0.0,Mist,0.9659258262890683,0.25881904510252074,False,False,1,2.0,Low,Moderate,115.0,0.012465678198791873,Low
2023-01-03 06:00:00,2023-01-03,6,Tuesday,0,1,E,982,17829,66.25,97,11.5,805.0,0.0,Mist,1.0,6.123233995736766e-17,True,False,1,2.0,Very Low,Moderate,508.3333333333333,0.055078804195411966,Moderate
2023-01-03 06:00:00,2023-01-03,6,Tuesday,0,1,W,523,18210,66.25,97,11.5,805.0,0.0,Mist,1.0,6.123233995736766e-17,True,False,1,2.0,Very Low,Moderate,274.3333333333333,0.02872048325096101,Moderate
2023-01-03 07:00:00,2023-01-03,7,Tuesday,0,1,E,1410,17829,66.61,97,14.99,805.0,0.0,Fog,0.9659258262890683,-0.25881904510252063,True,False,1,3.0,Very Low,Moderate,927.6666666666666,0.07908463738852431,High
2023-01-03 07:00:00,2023-01-03,7,Tuesday,0,1,W,836,18210,66.61,97,14.99,805.0,0.0,Fog,0.9659258262890683,-0.25881904510252063,True,False,1,3.0,Very Low,Moderate,528.6666666666666,0.045908841295991216,Moderate
